date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
31-03-2009,NA,104.8203,2.2953,Boarding,"13NM South of Pulau Aur, Malaysia",MYS,MYS,81.64450978,104.2226669,2.724107164,NA,PU 2414,NA,Steaming,mappingpiracy
01-04-2009,NA,104.4033,2.5017,Boarding,"6NM NW Off Pulau Aur, Malaysia",MYS,MYS,31.75394268,104.2226669,2.724107164,NA,Terus Daya 23,NA,Steaming,mappingpiracy
02-04-2009,NA,51.2367,13.8517,Attempted,"94NM SSW of Ras Sharwayn, Gulf of Aden",YEM,YEM,144.7317417,51.06983483,15.14964427,NA,Grain Express,NA,Steaming,mappingpiracy
02-04-2009,NA,56.5417,5.5167,Attempted,Off Somalia,SOM,NA,761.6895712,50.63363692,9.073187567,NA,CMA CGM Azteca,NA,Steaming,mappingpiracy
04-04-2009,NA,58.5833,9.6,Hijacked,Off Somalia,YEM,NA,549.1637197,54.54029382,12.55023835,NA,Tanit,NA,Steaming,mappingpiracy
04-04-2009,NA,48.05,-2.6667,Hijacked,"About 315NM SE of Mogadishu, Somalia",SOM,NA,600.670164,45.26620527,1.987290757,NA,Hansa Stravanger,NA,Steaming,mappingpiracy
04-04-2009,NA,58.257,9.4087,Attempted,"287NM Off Socotra Island, Somalia",YEM,NA,534.5294976,54.54029382,12.55023835,NA,Africa Star,NA,Steaming,mappingpiracy
05-04-2009,NA,47.9223,12.5331,Hijacked,Gulf of Aden,YEM,YEM,136.495946,47.39820397,13.65485261,NA,Al Shahir,NA,Steaming,mappingpiracy
06-04-2009,NA,67.2502,15.2245,Attempted,"350NM West Coast of India, Arabian Sea",IND,NA,664.1816108,73.30298913,16.53302643,NA,Shanghai Venture,NA,Steaming,mappingpiracy
06-04-2009,NA,105.7667,10.05,Boarding,"Off Can Tho, Vietnam",VNM,VNM,7.383881087,105.819021,10.00796133,NA,Astaka,NA,Steaming,mappingpiracy
